temperature,radius,mass,color,name
4862.0,0.745207,0.79,Orange,Star_3950
4126.0,0.615,0.633,Orange,Star_3953
5275.0,0.969,0.855,Yellow,Star_3954
4886.0,0.74,0.81,Orange,Star_3955
4079.0,0.528,0.553,Orange,Star_3956
4599.0,0.63,0.66,Orange,Star_3957
6210.0,1.054,1.028,Yellow-White,Star_3960
6002.0,1.09,1.07,Yellow-White,Star_3961
5121.0,0.7475,0.779,Orange,Star_3962
5421.0,0.89,0.89,Yellow,Star_3963
6747.0,1.61,1.4,Yellow-White,Star_3965
6014.0,1.13,1.08,Yellow-White,Star_3966
5491.41,0.897077,0.96,Yellow,Star_3967
5731.0,1.066,0.977,Yellow,Star_3968
5979.0,1.1,1.08,Yellow,Star_3969
5858.0,0.89,0.98,Yellow,Star_3970
5663.0,0.96,0.98,Yellow,Star_3972
4922.0,0.795,0.765,Orange,Star_3973
5970.0,1.095,1.088,Yellow,Star_3974
5232.0,0.96,0.54,Yellow,Star_3975
5471.71,0.804599,0.96,Yellow,Star_3977
5442.0,0.974,0.887,Yellow,Star_3978
5557.0,1.70729,0.98,Yellow,Star_3979
3169.0,0.24,0.22,Red,Star_3981
6085.0,1.634,1.271,Yellow-White,Star_3983
5884.0,1.49,1.21,Yellow,Star_3984
5508.0,0.87,0.9,Yellow,Star_3985
5431.0,0.717,0.802,Yellow,Star_3986
5119.0,0.75,0.764,Orange,Star_3987
6021.0,1.834,1.104,Yellow-White,Star_3988
4055.0,45.1,1.13,Orange,Star_3989
5950.0,1.05,1.028,Yellow,Star_3991
4330.0,31.88,1.23,Orange,Star_3992
5922.0,1.196219,1.072665,Yellow,Star_3993
4919.0,4.63,1.39,Orange,Star_3995
4961.0,4.16,1.41,Orange,Star_3996
4998.15,0.783641,0.820538,Orange,Star_3997
6239.0,1.16,1.55,Yellow-White,Star_3998
4109.0,0.602,0.621,Orange,Star_3999
6053.0,1.16,1.11,Yellow-White,Star_4000
3484.0,0.393,0.418,Red,Star_4002
6001.0,1.14,1.07,Yellow-White,Star_4003
4142.0,0.536,0.562,Orange,Star_4005
6056.0,2.562,1.468,Yellow-White,Star_4006
4596.0,0.69,0.7,Orange,Star_4007
5961.0,0.96,1.17,Yellow,Star_4008
5677.43,1.05926,1.01,Yellow,Star_4009
6153.0,1.762,1.142,Yellow-White,Star_4011
3823.0,0.494,0.509,Orange,Star_4012
4745.0,9.82,3.21,Orange,Star_4013
5530.0,0.95,0.849,Yellow,Star_4014
5948.0,1.363,1.002,Yellow,Star_4015
6022.0,1.40003,1.11,Yellow-White,Star_4016
5479.0,0.922,0.847,Yellow,Star_4017
4414.0,11.0,0.74,Orange,Star_4019
5254.0,0.81,0.84,Yellow,Star_4020
6281.0,1.24,1.136,Yellow-White,Star_4021
4967.0,5.1,1.68,Orange,Star_4024
5003.0,0.821195,0.83,Orange,Star_4025
5085.0,0.712,0.71,Orange,Star_4026
5461.0,0.87,0.91,Yellow,Star_4027
5619.0,0.796,0.713,Yellow,Star_4028
5194.0,0.82,0.87,Orange,Star_4029
6321.0,1.21,1.14,Yellow-White,Star_4030
4979.0,8.5,2.3,Orange,Star_4032
5739.0,1.12896,1.03,Yellow,Star_4033
3514.0,0.37,0.385,Red,Star_4034
6147.0,1.096,1.193,Yellow-White,Star_4035
5280.0,0.975378,0.91,Yellow,Star_4037
5090.0,0.826,0.844,Orange,Star_4038
4068.0,0.513,0.565,Orange,Star_4040
5413.0,1.55,0.909,Yellow,Star_4041
5661.0,1.15,1.08,Yellow,Star_4042
6145.0,1.194,1.05,Yellow-White,Star_4043
6034.0,0.94,1.045,Yellow-White,Star_4044
3488.9,0.32067,0.383934,Red,Star_4045
4730.0,0.85,0.76,Orange,Star_4046
5497.0,1.241,0.981,Yellow,Star_4048
6245.0,2.57,1.5,Yellow-White,Star_4049
5553.0,1.107,0.933,Yellow,Star_4050
6085.02,1.45028,1.14,Yellow-White,Star_4052
5748.0,1.079,0.9,Yellow,Star_4053
6167.0,1.23,1.14,Yellow-White,Star_4054
4553.0,0.794505,0.72,Orange,Star_4056
6264.0,1.651,1.352,Yellow-White,Star_4057
5419.0,0.81,0.81,Yellow,Star_4058
6083.0,1.17,1.11,Yellow-White,Star_4060
6179.0,1.4,1.189,Yellow-White,Star_4061
6069.0,1.26609,1.13,Yellow-White,Star_4063
5765.0,0.99,1.0,Yellow,Star_4064
5980.0,1.88,1.28,Yellow,Star_4065
5674.0,1.06825,1.01,Yellow,Star_4066
5343.0,2.506,1.33,Yellow,Star_4067
6675.0,1.73,1.43,Yellow-White,Star_4068
6134.0,0.97,1.07,Yellow-White,Star_4069
6241.0,1.28,1.18,Yellow-White,Star_4070
5185.0,0.781,0.804,Orange,Star_4071
5974.0,1.07,1.12,Yellow,Star_4072
4339.0,0.65,0.69,Orange,Star_4073
5855.0,1.373,1.161,Yellow,Star_4074
5516.0,0.765477,0.969,Yellow,Star_4075
5940.0,1.215,1.091,Yellow,Star_4079
5716.0,1.28,0.944,Yellow,Star_4080
5697.0,0.92,0.95,Yellow,Star_4081
6056.0,0.95,1.056,Yellow-White,Star_4082
6264.0,1.07,1.12,Yellow-White,Star_4084
6081.0,1.66,1.155,Yellow-White,Star_4086
5471.0,1.19095,0.96,Yellow,Star_4087
5506.0,0.98,0.84,Yellow,Star_4088
5392.0,0.86,0.82,Yellow,Star_4089
5338.0,2.029,1.207,Yellow,Star_4090
5434.0,0.81,0.856,Yellow,Star_4091
6260.0,1.39,1.1,Yellow-White,Star_4093
5541.0,0.971,0.962,Yellow,Star_4094
5417.0,0.88,0.823,Yellow,Star_4095
5995.0,1.2,1.24,Yellow,Star_4097
5177.0,0.798,0.91,Orange,Star_4098
3831.0,0.93,0.63,Orange,Star_4099
5816.0,1.02,1.02,Yellow,Star_4102
5241.0,0.801993,0.9,Yellow,Star_4103
4925.0,4.6,1.41,Orange,Star_4104
6143.0,1.507,1.246,Yellow-White,Star_4105
5918.31,1.198905,1.147658,Yellow,Star_4106
4845.0,4.5,1.17,Orange,Star_4109
5946.0,1.223,1.113,Yellow,Star_4110
4772.0,0.708,0.769,Orange,Star_4111
4673.0,0.72,0.77,Orange,Star_4112
5269.0,0.832,0.803,Yellow,Star_4113
5526.0,0.95,0.847,Yellow,Star_4114
5249.0,0.877155,0.9,Yellow,Star_4116
4835.0,11.02,0.67,Orange,Star_4117
5600.0,0.881,0.856,Yellow,Star_4118
4989.0,3.78,1.48,Orange,Star_4121
5999.0,0.97,1.02,Yellow,Star_4122
5427.0,0.84,0.93,Yellow,Star_4123
4931.0,0.71,0.718,Orange,Star_4124
5458.0,0.958,1.016,Yellow,Star_4125
4842.0,0.69,0.75,Orange,Star_4126
4391.0,0.617099,0.687,Orange,Star_4127
6392.0,1.162,1.232,Yellow-White,Star_4128
5476.0,0.856,0.959,Yellow,Star_4130
6115.0,0.98,1.075,Yellow-White,Star_4131
5571.05,1.48848,0.98,Yellow,Star_4132
5371.0,0.97,0.77,Yellow,Star_4133
5703.0,1.01798,1.02,Yellow,Star_4134
5616.0,0.96,0.97,Yellow,Star_4135
5161.0,0.85,0.89,Orange,Star_4136
5845.23,1.16465,1.05,Yellow,Star_4137
5829.49,1.478752,1.11037,Yellow,Star_4138
4913.0,0.75,0.79,Orange,Star_4140
5739.0,0.921,0.831,Yellow,Star_4141
4803.0,0.698,0.752,Orange,Star_4142
5683.3,1.73618,1.01,Yellow,Star_4143
5529.0,0.8,0.903,Yellow,Star_4144
5497.0,0.886,0.964,Yellow,Star_4145
5525.0,0.888,0.939,Yellow,Star_4148
5706.0,1.034,0.94,Yellow,Star_4153
5673.0,0.76,1.02,Yellow,Star_4155
5623.54,0.941344,1.0,Yellow,Star_4156
5450.0,0.803,0.882,Yellow,Star_4158
5207.0,2.41,1.29,Yellow,Star_4159
5137.0,0.776,0.867,Orange,Star_4160
5388.0,0.81,0.84,Yellow,Star_4161
5447.0,0.85,0.84,Yellow,Star_4162
4870.0,0.75,0.8,Orange,Star_4163
5642.0,0.901566,1.0,Yellow,Star_4165
6226.0,1.333,1.143,Yellow-White,Star_4166
4868.0,1.816,0.959,Orange,Star_4169
6376.0,1.09,1.159,Yellow-White,Star_4170
5795.0,1.247,1.042,Yellow,Star_4171
5561.0,0.873,0.85,Yellow,Star_4172
4917.0,0.7,0.713,Orange,Star_4173
5448.0,0.883,0.877,Yellow,Star_4174
4698.0,7.47,1.17,Orange,Star_4175
4936.0,0.71181,0.811,Orange,Star_4176
5485.0,0.915,0.858,Yellow,Star_4179
5697.0,0.946,1.017,Yellow,Star_4180
4835.0,0.68,0.696,Orange,Star_4181
5143.0,0.778,0.803,Orange,Star_4182
5828.35,1.57153,1.05,Yellow,Star_4183
4563.0,0.567,0.592,Orange,Star_4184
4885.0,0.725626,0.776634,Orange,Star_4185
3959.0,0.53,0.55,Orange,Star_4186
4300.0,16.21,0.97,Orange,Star_4187
6119.0,1.06,1.06,Yellow-White,Star_4189
6149.0,1.07,1.07,Yellow-White,Star_4190
6140.0,1.19,1.13,Yellow-White,Star_4191
5956.14,1.0924,1.09,Yellow,Star_4192
3717.0,0.49,0.52,Orange,Star_4193
5628.0,1.13878,1.0,Yellow,Star_4195
3814.0,0.57,0.576,Orange,Star_4196
6443.0,1.83,1.433,Yellow-White,Star_4197
6150.0,1.417,1.23,Yellow-White,Star_4198
5253.0,0.73,0.833,Yellow,Star_4199
5706.0,1.02,1.075,Yellow,Star_4200
3833.0,0.509063,0.506941,Orange,Star_4201
5074.0,0.78,0.82,Orange,Star_4203
5849.0,1.601,1.114,Yellow,Star_4204
5677.0,0.94,0.97,Yellow,Star_4205
5723.0,1.09,0.908,Yellow,Star_4206
4981.0,0.72,0.726,Orange,Star_4207
5988.0,1.53,0.91,Yellow,Star_4208
4971.74,0.738364,0.82,Orange,Star_4210
5544.0,0.764,0.824,Yellow,Star_4211
6155.0,1.323,1.176,Yellow-White,Star_4212
5816.0,1.34,1.06,Yellow,Star_4213
3318.0,0.909623,0.349,Red,Star_4214
5520.0,0.91,0.94,Yellow,Star_4215
5071.0,0.756648,0.85,Orange,Star_4217
5748.0,1.05,1.08,Yellow,Star_4219
5818.0,0.986,1.032,Yellow,Star_4221
3842.11,0.53995,0.591,Orange,Star_4222
5326.0,0.868,0.952,Yellow,Star_4223
5054.0,0.77,0.81,Orange,Star_4224
4644.0,0.69,0.73,Orange,Star_4225
5421.0,1.04,0.9,Yellow,Star_4226
5849.0,1.04,1.04,Yellow,Star_4228
4272.0,0.557,0.587,Orange,Star_4229
5722.0,0.98,0.99,Yellow,Star_4230
6138.0,1.486,1.158,Yellow-White,Star_4231
6421.0,1.789,1.397,Yellow-White,Star_4232
6174.0,1.318,1.109,Yellow-White,Star_4233
5945.0,1.39,1.11,Yellow,Star_4234
5106.0,0.78,0.82,Orange,Star_4235
6078.0,0.96,1.06,Yellow-White,Star_4236
5998.0,1.11,1.07,Yellow,Star_4237
6036.0,1.17771,1.12,Yellow-White,Star_4238
6210.0,1.37,1.297,Yellow-White,Star_4240
5211.0,0.799,0.838,Yellow,Star_4241
5836.0,1.166,1.1,Yellow,Star_4242
5353.0,0.88,0.8,Yellow,Star_4243
4748.0,0.699473,0.76,Orange,Star_4244
5740.0,0.98,1.0,Yellow,Star_4246
5773.19,1.193078,0.875104,Yellow,Star_4247
4971.0,4.73,1.65,Orange,Star_4248
6273.0,1.206,1.2,Yellow-White,Star_4249
3433.0,0.351,0.33,Red,Star_4250
6409.0,1.1,1.17,Yellow-White,Star_4251
5069.0,4.55,2.41,Orange,Star_4252
4904.0,0.74,0.78,Orange,Star_4253
5210.0,0.8,0.85,Yellow,Star_4255
5149.0,0.791,0.811,Orange,Star_4256
5555.0,0.97,0.86,Yellow,Star_4257
5732.0,0.984,1.078,Yellow,Star_4263
4940.0,5.13,1.36,Orange,Star_4264
5327.0,0.929,0.871,Yellow,Star_4265
6225.0,1.06,1.1,Yellow-White,Star_4266
6520.0,1.713,1.094,Yellow-White,Star_4267
5431.0,0.879,0.881,Yellow,Star_4268
5176.0,0.8,0.84,Orange,Star_4269
5728.0,1.167,0.956,Yellow,Star_4270
6805.0,1.79,1.49,Yellow-White,Star_4275
5365.0,0.76,0.86,Yellow,Star_4277
4919.0,0.74,0.78,Orange,Star_4278
5812.0,1.05,0.937,Yellow,Star_4279
6210.0,1.08,1.09,Yellow-White,Star_4280
5510.0,0.85,0.828,Yellow,Star_4281
5723.0,1.34424,1.02,Yellow,Star_4283
6285.0,2.48,1.577,Yellow-White,Star_4284
6200.0,1.03,1.1,Yellow-White,Star_4286
4962.52,0.696842,0.819,Orange,Star_4287
4848.0,0.696,0.776,Orange,Star_4288
5624.0,1.248,1.023,Yellow,Star_4289
5675.0,0.910305,0.974836,Yellow,Star_4291
4862.0,0.74,0.78,Orange,Star_4292
4109.0,0.651,0.661,Orange,Star_4293
5649.0,0.913754,0.982829,Yellow,Star_4294
5527.0,0.833,0.944,Yellow,Star_4295
5774.0,1.368,1.008,Yellow,Star_4298
4006.0,0.426,0.477,Orange,Star_4299
3990.0,0.643,0.615,Orange,Star_4300
5497.0,0.809,0.907,Yellow,Star_4301
5847.0,1.947,1.351,Yellow,Star_4307
3074.0,0.214572,0.183607,Red,Star_4308
5421.0,0.87,0.95,Yellow,Star_4310
5932.0,1.19,1.28,Yellow,Star_4311
5926.0,1.36,1.06,Yellow,Star_4313
5661.18,1.198172,1.084826,Yellow,Star_4314
5779.0,2.142,1.098,Yellow,Star_4317
4671.0,0.68,0.75,Orange,Star_4318
3241.0,0.189,0.143,Red,Star_4319
6187.0,1.43,1.21,Yellow-White,Star_4320
6008.0,1.12,1.01,Yellow-White,Star_4321
6002.0,1.181244,1.1312,Yellow-White,Star_4322
6245.0,2.106,1.201,Yellow-White,Star_4323
5925.0,1.03,0.982,Yellow,Star_4324
4006.0,0.46,0.523,Orange,Star_4325
6455.0,1.496,1.087,Yellow-White,Star_4327
5697.0,1.574,1.041,Yellow,Star_4328
6007.0,1.42,1.108,Yellow-White,Star_4329
6070.0,1.857,1.391,Yellow-White,Star_4330
4630.0,0.741768,0.73,Orange,Star_4332
5044.0,0.76,0.8,Orange,Star_4335
5789.0,1.02,1.02,Yellow,Star_4336
5722.0,0.914349,0.976219,Yellow,Star_4338
4545.0,19.17,2.12,Orange,Star_4340
5839.0,1.067,0.881,Yellow,Star_4341
6735.0,1.604,1.315,Yellow-White,Star_4342
5364.0,0.754,0.702,Yellow,Star_4343
5017.0,0.847339,0.83,Orange,Star_4345
5021.0,5.88,2.58,Orange,Star_4346
5376.0,0.836475,0.93,Yellow,Star_4347
5108.0,0.743,0.825,Orange,Star_4348
4074.0,0.635754,0.64,Orange,Star_4351
5250.0,1.08729,0.9,Yellow,Star_4352
5342.68,2.15251,0.92,Yellow,Star_4353
5315.0,0.855913,0.92,Yellow,Star_4355
7115.0,1.85,1.51,Yellow-White,Star_4356
6297.0,1.369,1.247,Yellow-White,Star_4357
5973.0,0.92,1.023,Yellow,Star_4358
5266.0,0.829,0.765,Yellow,Star_4360
5759.0,2.127,1.284,Yellow,Star_4361
5900.0,1.12,0.97,Yellow,Star_4362
4665.0,0.74,0.31,Orange,Star_4363
5763.0,0.99,0.92,Yellow,Star_4364
5612.0,0.92,0.94,Yellow,Star_4365
6010.0,1.26,1.1,Yellow-White,Star_4366
6150.0,1.04,1.04,Yellow-White,Star_4367
6002.0,1.095,1.009,Yellow-White,Star_4368
5330.0,0.835,0.926,Yellow,Star_4369
4081.0,0.527,0.552,Orange,Star_4370
6167.0,0.913,0.933,Yellow-White,Star_4371
6114.0,1.2,1.11,Yellow-White,Star_4372
4582.0,0.751226,0.724,Orange,Star_4373
6001.0,1.255,0.858,Yellow-White,Star_4374
5546.0,0.956,1.042,Yellow,Star_4377
5864.0,0.842,0.929,Yellow,Star_4379
4072.0,0.527,0.552,Orange,Star_4380
5646.0,1.045,0.833,Yellow,Star_4381
3737.0,0.6,0.47,Orange,Star_4382
5376.0,0.94,0.934,Yellow,Star_4383
5160.0,0.896858,0.873,Orange,Star_4384
4056.0,0.56,0.57,Orange,Star_4385
5535.0,0.92,0.94,Yellow,Star_4386
6505.0,1.163,1.185,Yellow-White,Star_4387
6516.0,1.471,1.335,Yellow-White,Star_4388
5726.0,1.243,0.933,Yellow,Star_4389
6238.0,2.201,1.414,Yellow-White,Star_4390
5576.0,1.158,1.046,Yellow,Star_4391
5904.34,1.81719,1.07,Yellow,Star_4392
5955.0,1.053,0.93,Yellow,Star_4393
5063.0,0.74,0.78,Orange,Star_4394
3238.0,0.2347,0.2109,Red,Star_4395
6309.0,1.412,1.15,Yellow-White,Star_4401
4680.0,0.703,0.752,Orange,Star_4402
6400.0,1.366,1.26,Yellow-White,Star_4403
5653.0,1.56,1.22,Yellow,Star_4404
5185.0,0.833,0.928,Orange,Star_4405
7430.0,1.444,1.495,Yellow-White,Star_4406
6300.0,1.57,1.35,Yellow-White,Star_4407
5171.0,0.868,0.901,Orange,Star_4408
5826.0,1.082,1.138,Yellow,Star_4409
6970.0,1.523,1.449,Yellow-White,Star_4410
5953.0,1.415,1.093,Yellow,Star_4411
5850.0,0.95,0.94,Yellow,Star_4412
5430.0,0.86,0.93,Yellow,Star_4413
3575.0,0.4555,0.454,Red,Star_4414
5496.0,1.75896,0.964,Yellow,Star_4415
5524.0,0.994,0.95,Yellow,Star_4416
6090.0,1.65,1.21,Yellow-White,Star_4417
5260.0,0.87,0.9,Yellow,Star_4418
6400.0,1.31,1.24,Yellow-White,Star_4419
4715.0,0.813,0.826,Orange,Star_4420
5700.0,1.55,1.32,Yellow,Star_4421
5819.0,1.045,0.991,Yellow,Star_4423
3655.0,0.455,0.461,Red,Star_4424
5802.0,1.368,1.178,Yellow,Star_4425
6509.0,1.45,1.36,Yellow-White,Star_4426
3416.0,0.455,0.556,Red,Star_4427
6084.0,1.123,1.011,Yellow-White,Star_4428
5490.0,1.14715,0.96,Yellow,Star_4429
5800.0,1.17,0.94,Yellow,Star_4430
4580.0,0.709,0.744,Orange,Star_4431
5602.0,1.048,0.974,Yellow,Star_4432
5443.0,0.949,1.02,Yellow,Star_4433
6733.0,1.77457,1.44,Yellow-White,Star_4434
6302.0,1.511,1.194,Yellow-White,Star_4435
5368.0,0.93,0.79,Yellow,Star_4436
5609.0,0.9662,1.022,Yellow,Star_4438
5817.0,1.34,0.95,Yellow,Star_4439
5820.0,1.02,1.02,Yellow,Star_4440
6018.64,1.56422,1.11,Yellow-White,Star_4441
4700.0,0.813,0.826,Orange,Star_4442
6295.0,1.78185,1.23,Yellow-White,Star_4443
4941.0,1.43,1.26,Orange,Star_4445
5847.0,1.2564,1.057,Yellow,Star_4449
5022.0,0.759486,0.835,Orange,Star_4450
3650.0,0.441,0.467,Red,Star_4451
5201.0,0.774,0.883,Yellow,Star_4452
6397.0,1.53,1.285,Yellow-White,Star_4453
6100.0,1.26,1.14,Yellow-White,Star_4454
5854.0,1.01613,1.057,Yellow,Star_4455
5013.0,0.803,0.838,Orange,Star_4456
5600.0,0.858,0.828,Yellow,Star_4458
5399.0,1.02,0.982,Yellow,Star_4461
5750.0,1.0,1.0,Yellow,Star_4462
6400.0,1.23,1.281,Yellow-White,Star_4463
6149.0,1.155,1.222,Yellow-White,Star_4464
6351.0,1.404,1.209,Yellow-White,Star_4465
5800.0,1.06,1.01,Yellow,Star_4466
3496.0,0.344,0.339,Red,Star_4467
4750.0,0.729,0.778,Orange,Star_4468
5550.93,1.32567,0.98,Yellow,Star_4469
4440.0,0.678,0.74,Orange,Star_4471
5957.0,1.36,1.228,Yellow,Star_4478
5950.0,1.1,1.1,Yellow,Star_4492
6198.0,1.324,1.101,Yellow-White,Star_4494
5845.0,1.436,1.094,Yellow,Star_4495
6781.0,1.067,1.097,Yellow-White,Star_4496
5315.0,0.801,0.933,Yellow,Star_4498
4250.0,0.687,0.684,Orange,Star_4499
7221.0,4.24,2.018,Yellow-White,Star_4500
5734.0,0.883,0.982,Yellow,Star_4508
5830.0,0.876,0.97,Yellow,Star_4509
3185.0,0.2775,0.255,Red,Star_4511
5216.0,0.768703,0.89,Yellow,Star_4512
3896.0,0.56,0.6,Orange,Star_4515
5708.0,1.065,0.91,Yellow,Star_4516
5037.0,0.789,0.843,Orange,Star_4517
5903.0,1.47,1.113,Yellow,Star_4519
6330.0,1.85,2.77,Yellow-White,Star_4520
4364.0,0.71,0.71,Orange,Star_4521
4686.0,0.758,0.789,Orange,Star_4522
5403.0,0.925,1.001,Yellow,Star_4523
5738.0,1.238,0.97,Yellow,Star_4524
5645.0,0.88,0.88,Yellow,Star_4525
5784.0,0.961,0.798,Yellow,Star_4529
3433.0,0.426,0.428,Red,Star_4530
5890.3,1.28018,0.496728,Yellow,Star_4531
4780.0,0.683,0.809,Orange,Star_4532
5245.0,0.75,0.84,Yellow,Star_4533
5808.0,1.011,1.013,Yellow,Star_4534
4837.0,0.731146,0.785,Orange,Star_4535
5781.0,1.533,1.092,Yellow,Star_4536
3515.0,0.511,0.515,Red,Star_4537
5170.0,0.81,0.89,Orange,Star_4538
5133.0,0.8377,0.9154,Orange,Star_4541
5282.0,0.852,0.871,Yellow,Star_4546
4336.0,0.669,0.68,Orange,Star_4547
5165.0,0.78,0.87,Orange,Star_4548
4089.0,0.58,0.59,Orange,Star_4549
6021.0,1.065,1.079,Yellow-White,Star_4550
6047.0,1.022,1.118,Yellow-White,Star_4559
5622.0,1.055,1.096,Yellow,Star_4560
3618.0,0.436,0.431,Red,Star_4562
6560.0,1.72,1.41,Yellow-White,Star_4563
5940.12,0.948492,1.085,Yellow,Star_4564
6225.0,1.451,1.132,Yellow-White,Star_4566
6045.0,1.0,1.035,Yellow-White,Star_4567
4508.0,0.6701,0.6785,Orange,Star_4568
6041.0,1.42,1.32,Yellow-White,Star_4569
4975.0,0.787,0.83,Orange,Star_4570
5320.0,0.848,0.859,Yellow,Star_4572
4734.0,0.726,0.748,Orange,Star_4573
3458.0,0.391,0.381,Red,Star_4574
4908.0,0.736,0.8,Orange,Star_4575
3820.0,0.552,0.563,Orange,Star_4576
3545.0,0.316,0.323,Red,Star_4577
5650.0,0.818,0.929,Yellow,Star_4579
5455.0,0.869746,0.95,Yellow,Star_4580
5500.0,0.9,0.87,Yellow,Star_4581
5436.0,0.92,0.89,Yellow,Star_4582
6429.0,1.54,0.58,Yellow-White,Star_4583
6020.0,1.256,1.121,Yellow-White,Star_4586
5417.0,1.066,0.877,Yellow,Star_4588
5110.0,0.69,0.71,Orange,Star_4589
5332.0,0.714,0.766,Yellow,Star_4592
5240.0,0.97,0.94,Yellow,Star_4593
5640.0,1.088,0.998,Yellow,Star_4594
5368.0,1.12772,0.93,Yellow,Star_4595
5790.0,1.198,0.997,Yellow,Star_4598
5041.0,0.766,0.807,Orange,Star_4599
5956.0,0.92,1.021,Yellow,Star_4600
5175.0,0.74,0.89,Orange,Star_4602
6244.0,1.299,1.024,Yellow-White,Star_4603
4884.0,0.74,0.8,Orange,Star_4605
5883.0,1.27992,1.07,Yellow,Star_4607
5697.0,0.973,1.058,Yellow,Star_4608
3759.27,0.460619,0.57,Orange,Star_4609
4599.0,0.681,0.708,Orange,Star_4610
6350.0,1.339,1.28,Yellow-White,Star_4611
5543.0,0.887,0.997,Yellow,Star_4612
3652.0,0.4958,0.522,Red,Star_4613
6180.0,1.76,1.48,Yellow-White,Star_4614
6230.0,1.28,1.25,Yellow-White,Star_4615
4600.0,0.697,0.696,Orange,Star_4616
5083.0,0.798,0.807,Orange,Star_4620
5756.0,1.086,1.082,Yellow,Star_4621
6189.0,1.425,1.227,Yellow-White,Star_4622
6290.0,1.18,1.07,Yellow-White,Star_4624
6321.0,1.273595,1.119172,Yellow-White,Star_4625
6378.0,2.075,1.391,Yellow-White,Star_4627
5420.0,0.906,0.935,Yellow,Star_4628
5410.0,0.927,0.951,Yellow,Star_4629
5172.0,0.954,0.873,Orange,Star_4630
4780.0,0.844,0.789,Orange,Star_4631
5807.76,0.943241,1.04,Yellow,Star_4632
6269.0,1.04,1.124,Yellow-White,Star_4633
6450.0,1.222,1.091,Yellow-White,Star_4635
5665.0,0.968,0.984,Yellow,Star_4637
3920.0,0.6,0.61,Orange,Star_4638
3835.0,0.6,0.62,Orange,Star_4639
6000.0,1.12,1.18,Yellow,Star_4640
6237.0,1.6454,1.2518,Yellow-White,Star_4643
3075.0,0.24,0.225,Red,Star_4644
3863.0,0.547,0.556,Orange,Star_4646
5575.0,0.839,0.917,Yellow,Star_4647
5567.0,0.92,0.93,Yellow,Star_4648
6372.0,2.001,1.313,Yellow-White,Star_4649
5420.58,0.886947,0.889787,Yellow,Star_4650
4700.0,0.778,0.81,Orange,Star_4652
5130.0,0.88,0.92,Orange,Star_4653
6220.0,1.41,1.19,Yellow-White,Star_4654
7930.0,1.881,1.78,White,Star_4655
4650.0,0.61,0.72,Orange,Star_4656
6202.0,1.438,1.313,Yellow-White,Star_4657
4757.0,0.6802,0.75,Orange,Star_4658
6600.0,1.76,1.33,Yellow-White,Star_4659
5050.0,0.83,0.87,Orange,Star_4661
5933.0,1.115,0.998,Yellow,Star_4662
5670.0,1.38,1.06,Yellow,Star_4663
3433.0,0.43,0.531219,Red,Star_4664
5700.0,1.44,1.16,Yellow,Star_4665
5346.0,0.933,0.967,Yellow,Star_4666
5587.0,0.938,1.004,Yellow,Star_4671
5627.0,1.07,0.931,Yellow,Star_4672
5099.0,0.78,0.82,Orange,Star_4674
6399.0,1.347,1.24,Yellow-White,Star_4675
5927.0,1.691,1.161,Yellow,Star_4676
5280.0,0.768,0.853,Yellow,Star_4678
6087.0,1.3,1.45,Yellow-White,Star_4679
5293.0,0.787518,0.91,Yellow,Star_4681
5669.0,0.921,0.909,Yellow,Star_4682
3794.0,0.63,0.61,Orange,Star_4684
5314.94,0.995819,0.969205,Yellow,Star_4685
6933.0,1.53,1.52,Yellow-White,Star_4687
3386.0,0.427,0.43,Red,Star_4688
5280.0,1.00235,0.91,Yellow,Star_4689
6251.0,1.22,1.21,Yellow-White,Star_4691
5274.0,0.855,0.84,Yellow,Star_4692
3930.0,0.5745,0.5666,Orange,Star_4693
5088.0,0.806,0.763,Orange,Star_4694
5800.0,1.35,1.12,Yellow,Star_4696
5309.0,0.781,0.869,Yellow,Star_4698
5296.0,0.82,0.87,Yellow,Star_4699
6098.0,1.297,1.081,Yellow-White,Star_4700
5567.0,1.7031,1.1576,Yellow,Star_4701
5973.0,1.305,0.922,Yellow,Star_4703
5510.0,0.879,0.973,Yellow,Star_4704
4551.0,0.68,0.72,Orange,Star_4706
3539.0,0.49,0.531,Red,Star_4707
5160.0,0.977054,0.87,Orange,Star_4709
3659.0,0.54,0.53,Red,Star_4710
5425.0,0.844,0.9,Yellow,Star_4711
6128.0,1.266,1.1642,Yellow-White,Star_4712
3806.0,0.5,0.53,Orange,Star_4713
5169.47,0.928,0.821,Orange,Star_4714
5940.0,1.721,1.323,Yellow,Star_4716
4604.0,6.221,1.218,Orange,Star_4719
5673.0,1.41,1.12,Yellow,Star_4720
6285.0,1.342,1.148,Yellow-White,Star_4722
3800.0,0.534,0.54,Orange,Star_4723
6300.0,1.4,1.24,Yellow-White,Star_4725
6014.0,2.36468,1.11,Yellow-White,Star_4729
6226.0,1.343,1.168,Yellow-White,Star_4730
5649.0,0.92,0.94,Yellow,Star_4732
6055.0,1.31,0.93,Yellow-White,Star_4733
5625.0,0.96,1.04,Yellow,Star_4734
5674.12,1.18285,1.01,Yellow,Star_4736
5630.0,1.13,1.11,Yellow,Star_4737
5315.0,0.92,0.89,Yellow,Star_4742
5540.0,1.059,1.02,Yellow,Star_4743
6352.0,1.36116,1.261,Yellow-White,Star_4744
3920.0,0.62,0.63,Orange,Star_4745
5853.0,1.193,1.08,Yellow,Star_4746
